"dataset_id","variable_id","type","refreshes"
"clean_read_CLASSIFICATIONS.moh_primhd_team_code","TEAM_TYPE_DESCRIPTION","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_team_code","TEAM_SETTING","char","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_team_code","TEAM_SETTING_DESCRIPTION","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_team_code","TEAM_SERVICE_TYPE","char","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_team_code","TEAM_SERVICE_TYPE_DESCRIPTION","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_WRENTPD","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_WRENTPD","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CB13","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CB13","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_organisation_code","ORGANISATION_ID","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_organisation_code","ORGANISATION_NAME","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_organisation_code","ORGANISATION_TYPE","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRARIVNZ","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRARIVNZ","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CIGEVERIN","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CIGEVERIN","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moj_gender","GENDER_CODE","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moj_gender","gender","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_activity_type_code","ACTIVITY_TYPE_CODE","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_activity_type_code","ACTIVITY_TYPE_DESCRIPTION","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRSSINARRNZ","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRSSINARRNZ","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CIGSMOKE","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_CIGSMOKE","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_activity_setting_code","ACTIVITY_SETTING_CODE","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_primhd_activity_setting_code","ACTIVITY_SETTING_DESCRIPTION","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRSUSRES98","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_YRSUSRES98","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","DIM_FORM_PACK_SUBSIDY_KEY","int","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","TG_LEVEL1_ID","int","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","TG_NAME1","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","TG_NAME2","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","TG_NAME3","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","CHEMICAL_ID","int","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","CHEMICAL_NAME","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","FORMULATION_ID","int","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","FORMULATION_NAME","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","BRAND_CODE","int","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","BRAND_NAME","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","BASE_UNITS","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","PHARMACODE","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","WEIGHT","float","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_code","OP","int","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DEPCHU18IN","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DEPCHU18IN","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","CPS_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Rank","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Managed_in","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Group_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Group_desc","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Sanctioned_flag","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Entry_cost","float","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Daily_cost","float","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Exit_cost","float","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Direct_cost","float","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_mmc_dim","Total_cost","float","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","meshblock_year_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","meshblock_ver_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","gis_meshblock_ver_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","meshblock_code","char","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","au_code","char","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","au_name_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","ta_code","char","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","ta_name_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","region_code","char","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","region_name_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","meshblock_shape","geometry","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","x_coord","numeric","Metadata"
"clean_read_CLASSIFICATIONS.meshblock_all","y_coord","numeric","Metadata"
"clean_read_CLASSIFICATIONS.moe_ECEClassificationCode","code","int","Metadata"
"clean_read_CLASSIFICATIONS.moe_ECEClassificationCode","classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DEPYOUNGPIN","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DEPYOUNGPIN","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_alias_source_dim","Code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_alias_source_dim","Classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","benefit_name","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","benefit_name_detailed","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","benefit_name_lvl1","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","benefit_name_lvl2","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","comparable_benefit_lvl1","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_benefit_groups","comparable_benefit_lvl2","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moe_ECEDurationCode","code","int","Metadata"
"clean_read_CLASSIFICATIONS.moe_ECEDurationCode","classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABLTY","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABLTY","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_country_dim","Code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_country_dim","Classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_asd_codes","additional_service_data","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_asd_codes","benefit_name_detailed","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_asd_codes","effective_from","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_asd_codes","effective_to","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABLTYIND","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABLTYIND","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_NUMMOTVEH_V2.0","Code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_NUMMOTVEH_V2.0","Descriptor","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_events_dim","Code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_events_dim","Track_type","varchar","Metadata"
"clean_read_CLASSIFICATIONS.cor_ov_events_dim","Classification","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","data_table_name","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","data_variable_code","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","data_variable_name","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","code_table","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","code_variable","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","description_variable","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","category_aggregation_table","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","refresh_from","varchar","Metadata"
"clean_read_CLASSIFICATIONS.msd_income_support_code_tables","refresh_to","varchar","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABTYP","cat_code","char","Metadata"
"clean_read_CLASSIFICATIONS.CEN_DISABTYP","descriptor_text","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","DIM_FORM_PACK_SUBSIDY_KEY","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","TG_ID","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","TG_NAME1","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","TG_NAME2","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","TG_NAME3","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","CHEMICAL_ID","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","CHEMICAL_NAME","varchar","Metadata"
"clean_read_CLASSIFICATIONS.moh_dim_form_pack_subsidy_2021","FORMULATION_ID","varchar","Metadata"
